num_repeat,rf,rfsut,rs,mr,sendTime,end_to_end_latency,first_step,second_step,third_step,totalTime,total_time
1,3,100000,1024,15000,1670492782495112,569,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495113,568,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495115,566,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495116,565,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495118,563,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495121,560,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495153,528,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495156,525,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495158,523,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495159,522,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495169,593,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495176,586,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495178,584,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495179,583,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495180,582,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495184,578,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495185,577,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495187,575,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495188,574,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495190,572,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495191,571,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495195,567,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495199,563,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495201,561,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495203,559,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495205,633,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495216,622,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495218,620,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495220,618,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495221,617,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495223,615,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495224,614,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495229,609,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495231,607,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495233,605,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495235,603,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495242,596,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495243,595,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495247,591,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782495249,589,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498384,619,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498409,594,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498412,591,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498414,589,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498416,587,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498418,585,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498419,584,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498436,567,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498438,565,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498439,564,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498441,562,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498443,560,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498444,559,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498448,555,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498449,554,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498451,649,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498456,644,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498458,642,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498461,639,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498463,637,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498464,636,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498466,634,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498495,605,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498497,603,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498509,591,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498511,589,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498512,588,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498514,586,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498515,585,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498517,583,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498520,657,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498524,653,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498526,651,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498527,650,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498529,648,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498532,645,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498534,643,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498539,638,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498541,636,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498544,633,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498546,631,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498555,622,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498557,620,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498559,618,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782498560,617,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501638,587,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501669,556,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501673,552,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501675,550,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501677,548,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501678,547,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501682,543,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501684,541,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501685,540,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501687,538,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501688,537,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501690,535,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501692,533,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501695,530,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501697,528,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501698,631,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501703,626,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501707,622,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501709,620,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501710,619,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501712,617,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501713,616,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501715,614,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501718,611,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501720,609,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501721,608,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501723,606,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501724,605,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501726,603,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501757,572,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501759,647,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501763,643,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501774,632,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501775,631,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501779,627,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501781,625,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501782,624,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501784,622,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501785,621,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501787,619,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501790,616,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501792,614,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501793,613,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782501795,611,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782504945,603,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782504975,573,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782504979,569,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782504981,567,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782504982,566,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782504984,564,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782504985,563,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782504989,559,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782504991,557,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782504993,555,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782504994,554,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782504996,552,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782504997,551,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505001,547,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505002,546,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505004,642,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505008,638,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505012,634,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505014,632,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505015,631,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505017,629,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505018,628,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505020,626,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505021,625,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505025,621,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505027,619,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505028,618,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505030,616,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505031,615,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505033,613,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505036,690,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505046,680,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505048,678,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505050,676,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505054,672,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505056,670,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505059,667,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505061,665,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505063,663,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505064,662,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505082,644,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505084,642,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505085,641,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505087,639,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505088,638,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505090,719,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505095,714,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505097,712,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505098,711,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505100,709,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505102,707,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505107,702,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505108,701,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505111,698,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505113,696,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505114,695,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505120,689,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505124,685,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505126,683,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505127,682,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782505128,723,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508291,487,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508316,462,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508320,458,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508321,457,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508323,455,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508331,447,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508333,445,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508334,444,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508336,442,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508337,441,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508339,439,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508342,436,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508344,434,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508346,432,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508347,431,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508348,538,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508356,530,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508357,529,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508359,527,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508360,526,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508362,524,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508363,523,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508367,519,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508369,517,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508370,516,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508372,514,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508373,513,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508375,511,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508385,501,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508386,500,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508388,585,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508392,581,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508396,577,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508400,573,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508401,572,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508403,570,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508404,569,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508419,554,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508423,550,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508425,548,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508426,547,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508428,545,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508429,544,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508431,542,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782508432,541,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511558,541,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511583,516,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511587,512,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511588,511,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511596,503,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511597,502,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511599,500,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511600,499,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511602,497,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511604,495,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511607,492,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511609,490,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511611,488,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511612,487,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511614,485,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511615,591,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511622,584,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511624,582,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511625,581,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511627,579,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511628,578,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511632,574,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511633,573,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511635,571,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511636,570,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511637,569,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511639,567,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511642,564,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511671,535,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511674,532,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511675,617,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511691,601,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511693,599,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511695,597,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511696,596,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511698,594,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511699,593,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511700,592,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511705,587,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511723,569,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511728,564,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511730,562,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511732,560,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511733,559,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782511737,555,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514895,635,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514920,610,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514924,606,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514931,599,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514933,597,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514934,596,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514936,594,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514937,593,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514939,591,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514941,589,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514944,586,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514946,584,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514947,583,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514949,581,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514951,579,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514952,684,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514959,677,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514960,676,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514962,674,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514963,673,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514967,669,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514969,667,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514970,666,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514972,664,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514973,663,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514975,661,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782514978,658,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782515007,629,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782515010,626,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782515012,624,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782515013,715,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782515019,709,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782515029,699,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782515031,697,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782515032,696,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782515034,694,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782515035,693,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782515039,689,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782515041,687,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782515042,686,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782515043,685,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782515045,683,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782515047,681,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782515054,674,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782515055,673,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782518199,565,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782518224,540,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782518227,537,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782518235,529,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782518237,527,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782518239,525,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782518240,524,0,0,0,,46787.0
1,3,100000,1024,15000,1670492782518242,522,0,0,0,,46787.0
1,3,100000,1024,25000,1670492171336311,491598,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336312,491597,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336314,491595,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336319,491590,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336321,491588,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336323,491586,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336324,491585,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336326,491583,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336327,491582,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336332,491692,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336337,491687,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336339,491685,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336340,491684,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336342,491682,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336347,491677,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336349,491675,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336376,491648,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336379,491645,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336381,491643,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336383,491641,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336396,491628,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336398,491626,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336399,491625,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336401,491623,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336402,491714,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336416,491700,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336418,491698,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336420,491696,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336421,491695,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336423,491693,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336424,491692,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336429,491687,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336431,491685,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336432,491684,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336434,491682,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336436,491680,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336440,491676,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336454,491662,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336456,491660,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336457,491847,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336461,491843,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336467,491837,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336469,491835,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336471,491833,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336472,491832,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336479,491825,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336480,491824,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336489,491815,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336491,491813,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336492,491812,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336494,491856,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336504,491846,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336509,491841,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336511,491839,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336512,491838,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336515,491868,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336527,491856,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336529,491854,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336531,491852,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336532,491851,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336534,491885,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336546,491873,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336548,491871,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336549,491870,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336551,491868,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336552,491867,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171336554,491889,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171338726,489765,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171338751,489740,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171338755,489736,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171338767,489724,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171338768,489723,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171338770,489721,0,0,0,,495478.0
1,3,100000,1024,25000,1670492171338772,489719,0,0,0,,495478.0
